periodo,instituicao,tipo_de_especialidade,doentes_saidos,dias_de_internamento,length_patiant,new_var,year,month,week,weekday,doentes_saidos_lag,dias_de_internamento_lag,doentes_saidos_var,dias_de_internamento_var,instituicao1,length_stay_var,tipo_instituicao
2021-03-01,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,Especialidade Médica,51,4244,83.2156862745098,2,2021,Mar,9,Mon,35,2694,16,1550,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,96.875,Hospital
2021-03-01,"Instituto Português Oncologia de Coimbra, EPE",Especialidade Médica,356,2160,6.06741573033708,2,2021,Mar,9,Mon,207,1253,149,907,"Instituto Português Oncologia de Coimbra, EPE",6.08724832214765,Cancer hospital
2021-03-01,"Centro Hospitalar de Lisboa Ocidental, EPE",Especialidade Médica,2429,27936,11.5010292301359,2,2021,Mar,9,Mon,1559,19460,870,8476,"Centro Hospitalar de Lisboa Ocidental, EPE",9.74252873563218,Hospital
2021-03-01,"Instituto Português Oncologia de Lisboa, EPE",Especialidade Médica,1483,10171,6.8583951449764,2,2021,Mar,9,Mon,959,6511,524,3660,"Instituto Português Oncologia de Lisboa, EPE",6.98473282442748,Cancer hospital
2021-03-01,"Centro Hospitalar Universitário de São João, EPE",Especialidade Médica,3468,35818,10.3281430219146,2,2021,Mar,9,Mon,2231,23744,1237,12074,"Centro Hospitalar Universitário de São João, EPE",9.76071139854487,University
2021-03-01,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",Especialidade Médica,705,6563,9.30921985815603,2,2021,Mar,9,Mon,512,4734,193,1829,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",9.47668393782383,Hospital
2021-03-01,"Centro Hospitalar Tâmega e Sousa, EPE",Especialidade Médica,2463,25786,10.4693463256192,2,2021,Mar,9,Mon,1710,17790,753,7996,"Centro Hospitalar Tâmega e Sousa, EPE",10.6188579017264,Hospital
2021-03-01,"Hospital da Senhora da Oliveira, Guimarães, EPE",Especialidade Médica,2166,25033,11.5572483841182,2,2021,Mar,9,Mon,1439,16962,727,8071,"Hospital da Senhora da Oliveira, Guimarães, EPE",11.101788170564,Hospital
2021-03-01,"Hospital de Braga, EPE",Especialidade Médica,2637,27104,10.2783466059917,2,2021,Mar,9,Mon,1769,19042,868,8062,"Hospital de Braga, EPE",9.28801843317972,Hospital
2021-03-01,"Hospital de Magalhães Lemos, EPE",Especialidade Médica,353,6612,18.7308781869688,2,2021,Mar,9,Mon,233,5549,120,1063,"Hospital de Magalhães Lemos, EPE",8.85833333333333,Hospital
2021-04-01,"Unidade Local de Saúde do Baixo Alentejo, EPE",Especialidade Médica,1153,10313,8.94449262792715,2,2021,Apr,13,Thu,899,7969,254,2344,"Unidade Local de Saúde do Baixo Alentejo, EPE",9.22834645669291,Hospital
2021-04-01,"Centro Hospitalar do Baixo Vouga, EPE",Especialidade Médica,2311,24240,10.4889658156642,2,2021,Apr,13,Thu,1785,18848,526,5392,"Centro Hospitalar do Baixo Vouga, EPE",10.2509505703422,Hospital
2021-04-01,"Instituto Português Oncologia de Coimbra, EPE",Especialidade Médica,501,2964,5.91616766467066,2,2021,Apr,13,Thu,356,2160,145,804,"Instituto Português Oncologia de Coimbra, EPE",5.5448275862069,Cancer hospital
2021-04-01,"Unidade Local de Saúde da Guarda, EPE",Especialidade Médica,1631,22912,14.047823421214,2,2021,Apr,13,Thu,1287,18341,344,4571,"Unidade Local de Saúde da Guarda, EPE",13.2877906976744,Hospital
2021-04-01,"Centro Hospitalar Universitário Lisboa Central, EPE",Especialidade Médica,6280,66920,10.656050955414,2,2021,Apr,13,Thu,4905,52583,1375,14337,"Centro Hospitalar Universitário Lisboa Central, EPE",10.4269090909091,University
2021-04-01,"Centro Hospitalar do Oeste, EPE",Especialidade Médica,2526,22160,8.77276326207443,2,2021,Apr,13,Thu,1960,17412,566,4748,"Centro Hospitalar do Oeste, EPE",8.3886925795053,Hospital
2021-04-01,"Hospital Garcia de Orta, EPE",Especialidade Médica,2936,37353,12.7224114441417,2,2021,Apr,13,Thu,2196,28992,740,8361,"Hospital Garcia de Orta, EPE",11.2986486486487,Hospital
2021-04-01,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",Especialidade Médica,4075,33629,8.25251533742331,2,2021,Apr,13,Thu,3164,26052,911,7577,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",8.3172338090011,Hospital
2021-05-01,"Unidade Local de Saúde do Baixo Alentejo, EPE",Especialidade Médica,1438,12873,8.95201668984701,2,2021,May,18,Sat,1153,10313,285,2560,"Unidade Local de Saúde do Baixo Alentejo, EPE",8.98245614035088,Hospital
2021-05-01,"Unidade Local de Saúde do Litoral Alentejano, EPE",Especialidade Médica,1245,11075,8.89558232931727,2,2021,May,18,Sat,1033,9094,212,1981,"Unidade Local de Saúde do Litoral Alentejano, EPE",9.34433962264151,Hospital
2021-05-01,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,Especialidade Médica,87,7483,86.0114942528736,2,2021,May,18,Sat,68,5777,19,1706,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,89.7894736842105,Hospital
2021-05-01,"Hospital Distrital da Figueira da Foz, EPE",Especialidade Médica,993,9863,9.932527693857,2,2021,May,18,Sat,841,8353,152,1510,"Hospital Distrital da Figueira da Foz, EPE",9.93421052631579,Hospital
2021-05-01,"Unidade Local de Saúde da Guarda, EPE",Especialidade Médica,1956,27905,14.2663599182004,2,2021,May,18,Sat,1631,22912,325,4993,"Unidade Local de Saúde da Guarda, EPE",15.3630769230769,Hospital
2021-05-01,"Hospital de Cascais, PPP",Especialidade Médica,2078,21122,10.1645813282002,2,2021,May,18,Sat,1699,17150,379,3972,"Hospital de Cascais, PPP",10.4802110817942,Hospital
2021-05-01,"Hospital de Vila Franca de Xira, PPP",Especialidade Médica,3129,34069,10.8881431767338,2,2021,May,18,Sat,2594,27054,535,7015,"Hospital de Vila Franca de Xira, EPE",13.1121495327103,Hospital
2021-05-01,"Hospital Distrital de Santarém, EPE",Especialidade Médica,3232,31219,9.65934405940594,2,2021,May,18,Sat,2637,25928,595,5291,"Hospital Distrital de Santarém, EPE",8.89243697478992,Hospital
2021-05-01,"Centro Hospitalar Universitário do Porto, EPE",Especialidade Médica,4330,48260,11.1454965357968,2,2021,May,18,Sat,3503,38841,827,9419,"Centro Hospitalar Universitário do Porto, EPE",11.3893591293833,University
2021-05-01,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",Especialidade Médica,3265,32462,9.94241960183767,2,2021,May,18,Sat,2631,26246,634,6216,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",9.80441640378549,Hospital
2021-05-01,"Hospital da Senhora da Oliveira, Guimarães, EPE",Especialidade Médica,3721,41175,11.0655737704918,2,2021,May,18,Sat,2910,32754,811,8421,"Hospital da Senhora da Oliveira, Guimarães, EPE",10.383477188656,Hospital
2021-05-01,"Hospital de Braga, EPE",Especialidade Médica,4256,43005,10.1045582706767,2,2021,May,18,Sat,3440,34606,816,8399,"Hospital de Braga, EPE",10.2928921568627,Hospital
2021-05-01,"Unidade Local de Saúde de Matosinhos, EPE",Especialidade Médica,2640,26739,10.1284090909091,2,2021,May,18,Sat,2133,21607,507,5132,"Unidade Local de Saúde de Matosinhos, EPE",10.1222879684418,Hospital
2021-05-01,"Unidade Local de Saúde do Alto Minho, EPE",Especialidade Médica,2884,27756,9.62413314840499,2,2021,May,18,Sat,2363,22777,521,4979,"Unidade Local de Saúde do Alto Minho, EPE",9.55662188099808,Hospital
2021-06-01,"Centro Hospitalar do Baixo Vouga, EPE",Especialidade Médica,3313,35190,10.6217929369152,2,2021,Jun,22,Tue,2811,29805,502,5385,"Centro Hospitalar do Baixo Vouga, EPE",10.7270916334661,Hospital
2021-06-01,"Hospital Distrital da Figueira da Foz, EPE",Especialidade Médica,1170,11652,9.95897435897436,2,2021,Jun,22,Tue,993,9863,177,1789,"Hospital Distrital da Figueira da Foz, EPE",10.1073446327684,Hospital
2021-06-01,"Unidade Local de Saúde de Castelo Branco, EPE",Especialidade Médica,1596,15614,9.78320802005013,2,2021,Jun,22,Tue,1325,11874,271,3740,"Unidade Local de Saúde de Castelo Branco, EPE",13.8007380073801,Hospital
2021-06-01,"Hospital de Cascais, PPP",Especialidade Médica,2474,29799,12.0448666127728,2,2021,Jun,22,Tue,2078,21122,396,8677,"Hospital de Cascais, PPP",21.9116161616162,Hospital
2021-06-01,"Hospital de Vila Franca de Xira, EPE",Especialidade Médica,3678,40761,11.0823817292007,2,2021,Jun,22,Tue,,,3678,40761,"Hospital de Vila Franca de Xira, EPE",11.0823817292007,Hospital
2021-06-01,"Instituto Português Oncologia de Lisboa, EPE",Especialidade Médica,3075,21253,6.91154471544715,2,2021,Jun,22,Tue,2529,17535,546,3718,"Instituto Português Oncologia de Lisboa, EPE",6.80952380952381,Cancer hospital
2021-06-01,"Centro Hospitalar Universitário de São João, EPE",Especialidade Médica,7062,71613,10.1406117247239,2,2021,Jun,22,Tue,5877,59738,1185,11875,"Centro Hospitalar Universitário de São João, EPE",10.0210970464135,University
2021-06-01,"Hospital de Braga, EPE",Especialidade Médica,5062,51520,10.1777953378111,2,2021,Jun,22,Tue,4256,43005,806,8515,"Hospital de Braga, EPE",10.5645161290323,Hospital
2021-06-01,"Unidade Local de Saúde do Alto Minho, EPE",Especialidade Médica,3367,32339,9.60469260469261,2,2021,Jun,22,Tue,2884,27756,483,4583,"Unidade Local de Saúde do Alto Minho, EPE",9.48861283643892,Hospital
2021-07-01,"Unidade Local de Saúde do Norte Alentejano, EPE",Especialidade Médica,2007,21143,10.5346287992028,2,2021,Jul,26,Thu,1715,18171,292,2972,"Unidade Local de Saúde do Norte Alentejano, EPE",10.1780821917808,Hospital
2021-07-01,"Centro Hospitalar Universitário do Algarve,EPE",Especialidade Médica,7564,86121,11.3856425171867,2,2021,Jul,26,Thu,6229,72441,1335,13680,"Centro Hospitalar Universitário do Algarve,EPE",10.247191011236,University
2021-07-01,"Instituto Português Oncologia de Coimbra, EPE",Especialidade Médica,912,5440,5.96491228070175,2,2021,Jul,26,Thu,776,4587,136,853,"Instituto Português Oncologia de Coimbra, EPE",6.27205882352941,Cancer hospital
2021-07-01,"Unidade Local de Saúde de Castelo Branco, EPE",Especialidade Médica,1907,16360,8.57891976927111,2,2021,Jul,26,Thu,1596,15614,311,746,"Unidade Local de Saúde de Castelo Branco, EPE",2.39871382636656,Hospital
2021-07-01,"Centro Hospitalar de Lisboa Ocidental, EPE",Especialidade Médica,5749,61873,10.7623934597321,2,2021,Jul,26,Thu,4854,52732,895,9141,"Centro Hospitalar de Lisboa Ocidental, EPE",10.2134078212291,Hospital
2021-07-01,"Centro Hospitalar do Oeste, EPE",Especialidade Médica,4297,37166,8.64929020246684,2,2021,Jul,26,Thu,3706,31923,591,5243,"Centro Hospitalar do Oeste, EPE",8.87140439932318,Hospital
2021-07-01,Centro Hospitalar Psiquiátrico de Lisboa,Especialidade Médica,858,21184,24.6899766899767,2,2021,Jul,26,Thu,729,18399,129,2785,Centro Hospitalar Psiquiátrico de Lisboa,21.5891472868217,Hospital
2021-07-01,"Hospital de Cascais, PPP",Especialidade Médica,2902,29135,10.039627842867,2,2021,Jul,26,Thu,2474,29799,428,-664,"Hospital de Cascais, PPP",,Hospital
2021-07-01,"Hospital Garcia de Orta, EPE",Especialidade Médica,5173,62881,12.1556156968877,2,2021,Jul,26,Thu,4369,54312,804,8569,"Hospital Garcia de Orta, EPE",10.657960199005,Hospital
2021-07-01,"Centro Hospitalar Universitário de São João, EPE",Especialidade Médica,8247,83745,10.1546016733358,2,2021,Jul,26,Thu,7062,71613,1185,12132,"Centro Hospitalar Universitário de São João, EPE",10.2379746835443,University
2021-07-01,"Centro Hospitalar Universitário do Porto, EPE",Especialidade Médica,5985,67049,11.2028404344194,2,2021,Jul,26,Thu,5106,57569,879,9480,"Centro Hospitalar Universitário do Porto, EPE",10.7849829351536,University
2021-07-01,"Hospital Santa Maria Maior, EPE",Especialidade Médica,1843,14914,8.09224091155724,2,2021,Jul,26,Thu,1571,15731,272,-817,"Hospital Santa Maria Maior, EPE",,Hospital
2021-07-01,"Unidade Local de Saúde de Matosinhos, EPE",Especialidade Médica,3738,37718,10.0904226859283,2,2021,Jul,26,Thu,3126,31775,612,5943,"Unidade Local de Saúde de Matosinhos, EPE",9.71078431372549,Hospital
2021-08-01,Hospital Arcebispo João Crisóstomo,Especialidade Médica,86,1337,15.546511627907,2,2021,Aug,31,Sun,79,1138,7,199,Hospital Arcebispo João Crisóstomo,28.4285714285714,Hospital
2021-08-01,Hospital Dr. Francisco Zagalo,Especialidade Médica,283,3989,14.095406360424,2,2021,Aug,31,Sun,258,3548,25,441,Hospital Dr. Francisco Zagalo,17.64,Hospital
2021-08-01,"Unidade Local de Saúde da Guarda, EPE",Especialidade Médica,3007,41756,13.8862653807782,2,2021,Aug,31,Sun,2638,36954,369,4802,"Unidade Local de Saúde da Guarda, EPE",13.0135501355014,Hospital
2021-08-01,"Unidade Local de Saúde de Castelo Branco, EPE",Especialidade Médica,2193,18636,8.49794801641587,2,2021,Aug,31,Sun,1907,16360,286,2276,"Unidade Local de Saúde de Castelo Branco, EPE",7.95804195804196,Hospital
2021-08-01,"Centro Hospitalar Médio Tejo, EPE",Especialidade Médica,5228,59041,11.2932287681714,2,2021,Aug,31,Sun,4573,51880,655,7161,"Centro Hospitalar Médio Tejo, EPE",10.9328244274809,Hospital
2021-08-01,"Hospital de Loures, PPP",Especialidade Médica,5870,60398,10.2892674616695,2,2021,Aug,31,Sun,5134,52679,736,7719,"Hospital de Loures, PPP",10.4877717391304,Hospital
2021-08-01,"Hospital de Vila Franca de Xira, EPE",Especialidade Médica,4852,55073,11.3505770816158,2,2021,Aug,31,Sun,4245,47977,607,7096,"Hospital de Vila Franca de Xira, EPE",11.6902800658979,Hospital
2021-08-01,"Hospital Distrital de Santarém, EPE",Especialidade Médica,5162,49735,9.63483146067416,2,2021,Aug,31,Sun,4504,43620,658,6115,"Hospital Distrital de Santarém, EPE",9.29331306990881,Hospital
2021-08-01,"Hospital Professor Doutor Fernando Fonseca, EPE",Especialidade Médica,8944,104634,11.6987924865832,2,2021,Aug,31,Sun,7881,91710,1063,12924,"Hospital Professor Doutor Fernando Fonseca, EPE",12.1580432737535,Hospital
2021-08-01,"Hospital Garcia de Orta, EPE",Especialidade Médica,5893,71734,12.1727473273375,2,2021,Aug,31,Sun,5173,62881,720,8853,"Hospital Garcia de Orta, EPE",12.2958333333333,Hospital
2021-08-01,"Instituto Português Oncologia de Lisboa, EPE",Especialidade Médica,4269,28904,6.77067228859218,2,2021,Aug,31,Sun,3641,25198,628,3706,"Instituto Português Oncologia de Lisboa, EPE",5.90127388535032,Cancer hospital
2021-08-01,"Centro Hospitalar Universitário de São João, EPE",Especialidade Médica,9409,95988,10.2017217557658,2,2021,Aug,31,Sun,8247,83745,1162,12243,"Centro Hospitalar Universitário de São João, EPE",10.5361445783133,University
2021-09-01,"Centro Hospitalar de Leiria, EPE",Especialidade Médica,7286,72241,9.91504254735109,2,2021,Sep,35,Wed,6456,64276,830,7965,"Centro Hospitalar de Leiria, EPE",9.59638554216867,Hospital
2021-09-01,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,Especialidade Médica,169,13553,80.1952662721894,2,2021,Sep,35,Wed,153,12063,16,1490,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,93.125,Hospital
2021-09-01,"Hospital Distrital da Figueira da Foz, EPE",Especialidade Médica,1671,17004,10.1759425493716,2,2021,Sep,35,Wed,1504,15339,167,1665,"Hospital Distrital da Figueira da Foz, EPE",9.97005988023952,Hospital
2021-09-01,Hospital Dr. Francisco Zagalo,Especialidade Médica,308,4429,14.3798701298701,2,2021,Sep,35,Wed,283,3989,25,440,Hospital Dr. Francisco Zagalo,17.6,Hospital
2021-09-01,"Centro Hospitalar de Setúbal, EPE",Especialidade Médica,6064,56153,9.26005936675462,2,2021,Sep,35,Wed,5439,50538,625,5615,"Centro Hospitalar de Setúbal, EPE",8.984,Hospital
2021-09-01,"Hospital de Loures, PPP",Especialidade Médica,6536,67492,10.3261933904529,2,2021,Sep,35,Wed,5870,60398,666,7094,"Hospital de Loures, PPP",10.6516516516517,Hospital
2021-09-01,"Hospital Professor Doutor Fernando Fonseca, EPE",Especialidade Médica,10023,117503,11.7233363264492,2,2021,Sep,35,Wed,8944,104634,1079,12869,"Hospital Professor Doutor Fernando Fonseca, EPE",11.9267840593142,Hospital
2021-09-01,"Instituto Português Oncologia de Lisboa, EPE",Especialidade Médica,4877,32357,6.63461144145991,2,2021,Sep,35,Wed,4269,28904,608,3453,"Instituto Português Oncologia de Lisboa, EPE",5.67927631578947,Cancer hospital
2021-09-01,"Centro Hospitalar Entre Douro e Vouga, EPE",Especialidade Médica,5471,50706,9.26814110765856,2,2021,Sep,35,Wed,4929,45576,542,5130,"Centro Hospitalar Entre Douro e Vouga, EPE",9.46494464944649,Hospital
2021-09-01,"Hospital de Magalhães Lemos, EPE",Especialidade Médica,1279,20495,16.024237685692,2,2021,Sep,35,Wed,1118,18650,161,1845,"Hospital de Magalhães Lemos, EPE",11.4596273291925,Hospital
2021-09-01,"Unidade Local de Saúde do Alto Minho, EPE",Especialidade Médica,4927,46472,9.43210878830932,2,2021,Sep,35,Wed,4425,41770,502,4702,"Unidade Local de Saúde do Alto Minho, EPE",9.36653386454183,Hospital
2021-10-01,"Hospital Espírito Santo de Évora, EPE",Especialidade Médica,3895,40127,10.3021822849807,2,2021,Oct,40,Fri,3484,35887,411,4240,"Hospital Espírito Santo de Évora, EPE",10.316301703163,Hospital
2021-10-01,"Unidade Local de Saúde do Norte Alentejano, EPE",Especialidade Médica,2892,30628,10.5905947441217,2,2021,Oct,40,Fri,2592,27431,300,3197,"Unidade Local de Saúde do Norte Alentejano, EPE",10.6566666666667,Hospital
2021-10-01,"Centro Hospitalar Tondela-Viseu, EPE",Especialidade Médica,8189,79856,9.75161802417878,2,2021,Oct,40,Fri,7345,71488,844,8368,"Centro Hospitalar Tondela-Viseu, EPE",9.91469194312796,Hospital
2021-10-01,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,Especialidade Médica,202,15193,75.2128712871287,2,2021,Oct,40,Fri,169,13553,33,1640,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,49.6969696969697,Hospital
2021-10-01,Hospital Dr. Francisco Zagalo,Especialidade Médica,327,4907,15.0061162079511,2,2021,Oct,40,Fri,308,4429,19,478,Hospital Dr. Francisco Zagalo,25.1578947368421,Hospital
2021-10-01,"Centro Hospitalar Barreiro/Montijo, EPE",Especialidade Médica,3646,49156,13.4821722435546,2,2021,Oct,40,Fri,3295,44221,351,4935,"Centro Hospitalar Barreiro/Montijo, EPE",14.0598290598291,Hospital
2021-10-01,"Centro Hospitalar de Setúbal, EPE",Especialidade Médica,6714,61871,9.21522192433721,2,2021,Oct,40,Fri,6064,56153,650,5718,"Centro Hospitalar de Setúbal, EPE",8.79692307692308,Hospital
2021-10-01,"Hospital de Cascais, PPP",Especialidade Médica,4019,40921,10.1818860413038,2,2021,Oct,40,Fri,3661,36794,358,4127,"Hospital de Cascais, PPP",11.5279329608939,Hospital
2021-10-01,"Hospital Garcia de Orta, EPE",Especialidade Médica,7313,88663,12.1240257076439,2,2021,Oct,40,Fri,6591,79772,722,8891,"Hospital Garcia de Orta, EPE",12.314404432133,Hospital
2021-10-01,"Centro Hospitalar Tâmega e Sousa, EPE",Especialidade Médica,7883,83226,10.5576557148294,2,2021,Oct,40,Fri,7083,74139,800,9087,"Centro Hospitalar Tâmega e Sousa, EPE",11.35875,Hospital
2021-10-01,"Hospital da Senhora da Oliveira, Guimarães, EPE",Especialidade Médica,7502,79410,10.5851772860571,2,2021,Oct,40,Fri,6704,71412,798,7998,"Hospital da Senhora da Oliveira, Guimarães, EPE",10.0225563909774,Hospital
2021-10-01,"Unidade Local de Saúde do Nordeste, EPE",Especialidade Médica,3602,38291,10.6304830649639,2,2021,Oct,40,Fri,3250,34312,352,3979,"Unidade Local de Saúde do Nordeste, EPE",11.3039772727273,Hospital
2021-11-01,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,Especialidade Médica,220,16722,76.0090909090909,2,2021,Nov,44,Mon,202,15193,18,1529,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,84.9444444444445,Hospital
2021-11-01,"Centro Hospitalar Médio Tejo, EPE",Especialidade Médica,7244,81412,11.2385422418553,2,2021,Nov,44,Mon,6533,73900,711,7512,"Centro Hospitalar Médio Tejo, EPE",10.5654008438819,Hospital
2021-11-01,"Instituto Português Oncologia de Lisboa, EPE",Especialidade Médica,5879,39840,6.77666269773771,2,2021,Nov,44,Mon,5389,36240,490,3600,"Instituto Português Oncologia de Lisboa, EPE",7.3469387755102,Cancer hospital
2021-11-01,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",Especialidade Médica,2337,20671,8.84510055626872,2,2021,Nov,44,Mon,2110,18605,227,2066,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",9.10132158590308,Hospital
